Unnamed: 0,rating,reviewUsefulCount,friendCount,reviewCount,firstCount,usefulCount,complimentCount,tipCount,restaurantRating,ReviewLength,review_year,sentiment_score,reviewer_sentiment_var,lexical_diversity_ttr,capitalization_ratio,location_entropy,days_active,review_velocity,restaurant_rating_var,avg_word_length,has_friends,has_useful_votes
-1.0346497588898629,0.06457316506698858,0.34360166017397953,-0.04373523997589291,6.502952990086516,23.946738818245183,0.7654212572510122,-0.09502482993562378,-0.14065746898533213,0.27461751819054514,-0.7988800712477694,-3.4726989039006075,-0.0014702550360057643,-0.23855760955043356,1.0566239415659078,0.0,0.0,-0.7256367881801998,31.075950545187148,-2.5432043536965194,0.3107928231308861,0.9536919799837233,0.5493971881446129
-1.556197760876495,0.06457316506698858,-0.31378087963814716,0.18637494639892657,6.525491153110617,23.76850278444623,0.49359873781771735,-0.04935593376912499,-0.14065746898533213,0.27461751819054514,-0.934875214368314,-3.4726989039006075,0.7696476814339015,-0.23855760955043356,1.5752620419646008,0.0,0.0,-0.7147829746964645,18.645210627647742,0.1997550234776168,-1.6161062831533162,0.9536919799837233,0.5493971881446129
1.353729490902518,0.06457316506698858,0.34360166017397953,-0.11085071100188193,1.7135933474649976,3.3307709088328528,0.0010481574912206489,-0.12054568367572605,-0.14065746898533213,0.27461751819054514,-0.783769499789931,-3.4726989039006075,-0.31129442593909373,1.608158587529093,1.5752620419646008,0.0,0.0,-0.6605139072777876,1.73981391936309,0.18990449525929096,0.13297782130874236,0.9536919799837233,0.5493971881446129
1.2597732007183258,-0.75666503681061,-0.31378087963814716,-0.1348205220825923,0.7331832559165926,1.2513505145117245,-0.09603131373495609,-0.12323208933257893,-0.14065746898533213,-1.995553965517959,-0.8744329285369609,-3.4726989039006075,-0.7340322946824186,-0.23855760955043356,0.9040833238015842,0.0,0.0,-0.7174964280673983,3.1904082260501436,-1.2083802365953147,-0.14028199766793464,0.9536919799837233,0.5493971881446129
1.1363099764267013,0.06457316506698858,-0.31378087963814716,-0.15879033316330265,-0.34864856924026805,-0.1151257446135884,-0.16347599900787887,-0.12591849498943178,-0.14065746898533213,0.27461751819054514,0.5761819314155153,-3.4726989039006075,-0.5540081448524135,-0.23855760955043356,0.36357656846676745,0.0,0.0,-0.5845372128916398,-0.14389901195750215,-0.8039532679973672,1.92738820842838,0.9536919799837233,0.5493971881446129
-1.3748854157689834,-0.75666503681061,-0.31378087963814716,-0.11085071100188193,1.7135933474649976,3.3307709088328528,0.0010481574912206489,-0.12054568367572605,-0.14065746898533213,0.27461751819054514,-0.934875214368314,-3.4726989039006075,-0.8381332161058557,1.608158587529093,1.5752620419646008,0.0,0.0,-0.5384085055857645,0.6032306155353512,-0.12446840774978787,1.4118780267218596,0.9536919799837233,0.5493971881446129
1.3766361897490773,0.8858113669445872,-0.31378087963814716,-0.16358429537944472,-0.3261104062161668,-0.17453775587990636,-0.1604103314954733,-0.12726169781785823,-0.14065746898533213,0.27461751819054514,-0.7988800712477694,-3.4726989039006075,1.0780948560218648,-0.23855760955043356,1.0566239415659078,0.0,0.0,-0.6605139072777876,-0.11353363012178129,0.18990449525929096,-1.819282719530222,-1.0485565790508873,0.5493971881446129
-0.4381696742356725,0.06457316506698858,-0.31378087963814716,-0.15879033316330265,-0.05565244992695165,0.1522283060848424,-0.13997254807943607,-0.12726169781785823,-0.14065746898533213,-1.995553965517959,-0.6175532137537099,-3.4726989039006075,0.19957120697222022,-0.23855760955043356,0.2329046056385701,0.0,0.0,-0.7147829746964645,0.7056255077720843,0.22152724227200443,0.741819874116429,0.9536919799837233,0.5493971881446129
-0.6392827251258031,0.06457316506698858,-0.31378087963814716,-0.16358429537944472,-0.3599176507523187,-0.17453775587990636,-0.16449788817868072,-0.12726169781785823,-0.14065746898533213,-1.995553965517959,-0.39089464188613543,-3.4726989039006075,-0.585316692648936,-0.23855760955043356,-0.753317184315248,0.0,0.0,-0.7229233348092661,-0.11060806177216033,1.5183936778193632,-0.6803443681481606,-1.0485565790508873,-1.8201767711573702
-0.7332390153099954,0.06457316506698858,-0.31378087963814716,0.2486964552087735,1.809380540317428,1.875176632808063,0.3106805762441843,0.1145148112989001,-0.14065746898533213,0.27461751819054514,0.42507621683713237,-3.4726989039006075,-0.4484644434842216,-0.23855760955043356,-0.3079481478325976,0.0,0.0,-0.457004904457749,0.41160588863517905,-0.32224024759188413,-0.5395829663276066,0.9536919799837233,0.5493971881446129
-0.3369660669022863,0.06457316506698858,-0.31378087963814716,2.4251553013372744,1.8262841625855037,0.9245844525469759,1.0658566734667592,0.756565763286736,-0.14065746898533213,-1.995553965517959,-0.52688978500668,-2.719876064593466,1.347986133786333,-0.23855760955043356,0.1490072658681935,0.0,0.0,-0.6550870005359198,1.7174150366863044,-0.40108592467725723,-0.26432757338761304,0.9536919799837233,0.5493971881446129
-1.162901389155062,0.8858113669445872,-0.31378087963814716,0.3158119262347625,2.395372778944061,0.33046433988379625,0.23812644511725226,-0.041296716798566384,-0.14065746898533213,0.27461751819054514,-0.8442117856212842,-2.719876064593466,0.2298651259049665,-0.23855760955043356,-0.2263229383677037,0.0,0.0,-0.6415197336812506,1.8837202543984986,-0.8250350993391762,0.5619175186867226,0.9536919799837233,0.5493971881446129
